Timestamp,Src IP,Src Port,Dest IP,Dest Port,Proto,Signature,Category,Severity,Metadata,Signature ID,Event Type
12/24/23 5:30 PM,10.0.3.7,45704,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:27 PM,10.0.3.7,39513,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:27 PM,10.0.3.7,57438,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:26 PM,10.0.3.7,57438,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:25 PM,10.0.3.7,33317,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:22 PM,10.0.3.7,56744,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:22 PM,10.0.3.7,56744,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:22 PM,10.0.3.7,53248,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:22 PM,10.0.3.7,53248,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:20 PM,10.0.3.7,33571,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:17 PM,10.0.3.7,51084,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:17 PM,10.0.3.7,51084,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:17 PM,10.0.3.7,39111,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:17 PM,10.0.3.7,39111,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:15 PM,10.0.3.7,56522,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:12 PM,10.0.3.7,43015,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:11 PM,10.0.3.7,43015,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:10 PM,10.0.3.7,51778,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:07 PM,10.0.3.7,57547,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:07 PM,10.0.3.7,52719,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:07 PM,10.0.3.7,52719,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:05 PM,10.0.3.7,33596,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:02 PM,10.0.3.7,43433,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 5:00 PM,10.0.3.7,45079,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:56 PM,10.0.3.7,57558,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:56 PM,10.0.3.7,57558,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:56 PM,10.0.3.7,40479,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:56 PM,10.0.3.7,40479,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:55 PM,10.0.3.7,39799,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:51 PM,10.0.3.7,52024,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:51 PM,10.0.3.7,43533,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:51 PM,10.0.3.7,43533,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:50 PM,10.0.3.7,35543,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:47 PM,10.0.3.7,51651,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:47 PM,10.0.3.7,51651,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:47 PM,10.0.3.7,50979,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:47 PM,10.0.3.7,50979,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:45 PM,10.0.3.7,41860,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:42 PM,10.0.3.7,51229,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:40 PM,10.0.3.7,53469,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:37 PM,10.0.3.7,45199,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:35 PM,10.0.3.7,52499,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:32 PM,10.0.3.7,40791,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:32 PM,10.0.3.7,40791,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:30 PM,10.0.3.7,52897,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:26 PM,10.0.3.7,44077,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:26 PM,10.0.3.7,44077,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:25 PM,10.0.3.7,53885,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:22 PM,10.0.3.7,45216,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:22 PM,10.0.3.7,47426,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:22 PM,10.0.3.7,47426,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:20 PM,10.0.3.7,48646,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:17 PM,10.0.3.7,38477,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:15 PM,10.0.3.7,57484,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:12 PM,10.0.3.7,48045,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:12 PM,10.0.3.7,48045,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:10 PM,10.0.3.7,46855,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:07 PM,10.0.3.7,51186,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:07 PM,10.0.3.7,51186,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:07 PM,10.0.3.7,39288,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:07 PM,10.0.3.7,39288,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:05 PM,10.0.3.7,53717,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:02 PM,10.0.3.7,53915,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:02 PM,10.0.3.7,53915,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 4:00 PM,10.0.3.7,56562,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 3:57 PM,10.0.3.7,47357,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 3:57 PM,10.0.3.7,47357,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 3:56 PM,10.0.3.7,37432,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 3:56 PM,10.0.3.7,37432,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 3:55 PM,10.0.3.7,39938,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 3:52 PM,10.0.3.7,39313,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
12/24/23 3:52 PM,10.0.3.7,39313,8.8.8.8,53,UDP,ET POLICY Pastebin-style service note .youdao .com  in DNS query,Misc activity,3,"{'updated_at': ['2022_05_02'], 'signature_severity': ['Informational'], 'performance_impact': ['Low'], 'former_category': ['POLICY'], 'deployment': ['Perimeter'], 'created_at': ['2022_03_30'], 'attack_target': ['Client_Endpoint']}",2035668,alert
